Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:41:28 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  17-Hydroxyprogesterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
11,11,20250802-hormore-51,1076,1076,,,,336,,,,,
12,12,20250802-hormore-52,1077,1077,,,,1761,,,,,
13,13,20250802-hormore-53,1079,1079,,,,627,,,,,
14,14,20250802-hormore-54,1080,1080,,4.56,72,2705,0.0265,0.012,,,bb
15,15,20250802-hormore-55,1083,1083,,,,8258,,,,,
16,16,20250802-hormore-56,1084,1084,,,,18415,,,,,
17,17,20250802-hormore-57,1087,1087,,4.56,48,8029,0.00595,0.003,,,bb
18,18,20250802-hormore-58,1090,1090,,,,17265,,,,,
19,19,20250802-hormore-59,1092,1092,,,,4857,,,,,
20,20,20250802-hormore-60,1093,1093,,,,2603,,,,,
21,21,20250802-hormore-61,1094,1094,,,,9389,,,,,
22,22,20250802-hormore-62,1095,1095,,,,5525,,,,,
23,23,20250802-hormore-63,1096,1096,,4.49,529,12384,0.0427,0.019,,,MM
24,24,20250802-hormore-64,1097,1097,,,,6142,,,,,
25,25,20250803-hormore-1,1098,1098,,,,20311,,,,,
26,26,20250803-hormore-2,1099,1099,,,,12199,,,,,
27,27,20250803-hormore-3,1100,1100,,4.53,909,28353,0.0321,0.014,,,bb
28,28,20250803-hormore-4,1102,1102,,,,23338,,,,,
29,29,20250803-hormore-5,1105,1105,,,,11895,,,,,
30,30,20250803-hormore-6,1106,1106,,,,22666,,,,,
31,31,20250803-hormore-7,1107,1107,,4.53,1595,14209,0.112,0.05,,,MM
32,32,20250803-hormore-8,1108,1108,,,,16848,,,,,
33,33,20250803-hormore-9,1109,1109,,,,31114,,,,,
34,34,20250803-hormore-10,1111,1111,,4.42,486,26362,0.0184,0.008,,,MM
35,35,20250803-hormore-11,1112,1112,,,,3956,,,,,
36,36,20250803-hormore-12,1113,1113,,4.49,3592,15592,0.23,0.103,,,MM
37,37,20250803-hormore-13,1116,1116,,,,7058,,,,,
38,38,20250803-hormore-14,1118,1118,,4.43,585,5243,0.112,0.05,,,bb
39,39,20250803-hormore-15,1124,1124,,,,20236,,,,,
40,40,20250803-hormore-16,1125,1125,,4.5,2145,30105,0.0713,0.032,,,MM
41,41,20250803-hormore-17,1134,1134,,4.49,1726,29290,0.0589,0.026,,,MM
42,42,20250803-hormore-18,1135,1135,,,,11127,,,,,
43,43,20250804-hormore-1,1137,1137,,,,15821,,,,,
44,44,20250804-hormore-2,1138,1138,,4.5,876,20007,0.0438,0.02,,,MM
45,45,20250804-hormore-3,1141,1141,,4.59,85,15225,0.00556,0.003,,,bb
46,46,20250804-hormore-4,1142,1142,,,,16710,,,,,
47,47,20250804-hormore-5,1143,1143,,,,8646,,,,,
48,48,20250804-hormore-6,1144,1144,,,,6111,,,,,
49,49,20250804-hormore-7,1146,1146,,,,39215,,,,,
50,50,20250804-hormore-8,1038,1038,,4.48,26047,8745,2.98,1.327,,,MM
51,51,20250804-hormore-9,1149,1149,,,,14527,,,,,
52,52,20250804-hormore-10,1154,1154,,,,9529,,,,,
53,53,20250804-hormore-11,1156,1156,,4.49,8455,28715,0.294,0.131,,,MM
54,54,20250804-hormore-12,1162,1162,,,,26738,,,,,
55,55,20250804-hormore-13,1165,1165,,4.5,788,33651,0.0234,0.01,,,bb
56,56,20250804-hormore-14,1166,1166,,,,14015,,,,,
57,57,20250804-hormore-15,1167,1167,,,,38637,,,,,
58,58,20250804-hormore-16,1168,1168,,,,5955,,,,,
59,59,20250804-hormore-17,1169,1169,,,,26657,,,,,
60,60,20250804-hormore-18,1170,1170,,4.5,110,8752,0.0125,0.006,,,bb
61,61,20250804-hormore-19,1172,1172,,,,10380,,,,,
62,62,20250804-hormore-20,1173,1173,,,,21637,,,,,
63,63,20250804-hormore-21,1175,1175,,,,26954,,,,,
64,64,20250804-hormore-22,1177,1177,,,,21327,,,,,
65,65,20250804-hormore-23,1178,1178,,4.49,7457,25855,0.288,0.129,,,MM
66,66,20250804-hormore-24,1180,1180,,,,26242,,,,,
67,67,20250804-hormore-25,1181,1181,,4.49,1290,28368,0.0455,0.02,,,bb
68,68,20250804-hormore-26,1182,1182,,4.49,964,6290,0.153,0.068,,,bb
69,69,20250804-hormore-27,1185,1185,,4.49,3584,34520,0.104,0.046,,,bb
70,70,20250804-hormore-28,1188,1188,,4.49,913,10383,0.088,0.039,,,bb
71,71,20250804-hormore-29,1189,1189,,4.49,654,8191,0.0799,0.036,,,MM
72,72,20250804-hormore-30,1190,1190,,4.49,17834,20904,0.853,0.38,,,bb
73,73,20250804-hormore-31,1195,1195,,4.49,546,12386,0.0441,0.02,,,MM
74,74,20250804-hormore-32,1196,1196,,,,15508,,,,,
75,75,20250804-hormore-33,1202,1202,,,,14055,,,,,
76,76,20250804-hormore-34,1205,1205,,,,18258,,,,,
77,77,20250804-hormore-35,1206,1206,,4.49,2249,16648,0.135,0.06,,,bb
78,78,20250804-hormore-36,1207,1207,,4.49,401,8427,0.0475,0.021,,,bb
79,79,20250804-hormore-37,1208,1208,,,,30863,,,,,
80,80,20250804-hormore-38,1209,1209,,,,18721,,,,,
81,81,20250804-hormore-39,1210,1210,,4.49,5553,12788,0.434,0.194,,,MM
82,82,20250804-hormore-40,1212,1212,,,,20751,,,,,
83,83,20250804-hormore-41,1214,1214,,,,4817,,,,,
84,84,20250804-hormore-42,1216,1216,,,,28292,,,,,
85,85,20250804-hormore-43,1217,1217,,4.49,919,3030,0.303,0.135,,,bb
86,86,20250804-hormore-44,1218,1218,,,,11419,,,,,
87,87,20250804-hormore-45,1221,1221,,4.49,319,18929,0.0169,0.008,,,bb
88,88,20250805-hormore-1,1222,1222,,4.49,200,7672,0.026,0.012,,,bb
89,89,20250805-hormore-2,1223,1223,,4.49,929,21087,0.0441,0.02,,,MM
90,90,20250805-hormore-3,1224,1224,,4.49,928,8152,0.114,0.051,,,bb
91,91,20250805-hormore-4,1226,1226,,4.49,369,4960,0.0745,0.033,,,bb
92,92,20250805-hormore-5,1227,1227,,4.47,249,9754,0.0256,0.011,,,bb
93,93,20250805-hormore-6,1228,1228,,4.49,491,9603,0.0512,0.023,,,MM
94,94,20250805-hormore-7,1231,1231,,4.49,580,12091,0.048,0.021,,,MM
95,95,20250804-hormore-8,1038,1038,,4.48,26047,8745,2.98,1.327,,,MM
,,,,,,,,,,,,,
Compound 5:  Cortisone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.59,3.47,3831,41041,0.0933,0.553,-6.3,Standard,bb
2,2,20250805-COL-05,s2,s2,1.18,3.46,10064,53126,0.189,1.268,7.4,Standard,bb
3,3,20250805-COL-06,s3,s3,2.94,3.46,24803,54446,0.456,3.248,10.5,Standard,bb
4,4,20250805-COL-07,s4,s4,5.88,3.45,43926,51777,0.848,6.17,4.9,Standard,bb
5,5,20250805-COL-08,s5,s5,29.41,3.45,186319,44949,4.15,30.698,4.4,Standard,bb
6,6,20250805-COL-09,s6,s6,147.06,3.46,591001,32745,18,134.142,-8.8,Standard,bb
7,7,20250805-COL-10,s7,s7,294.12,3.46,960596,27623,34.8,258.587,-12.1,Standard,bb
8,8,20250805-COL-11,q1,q1,2.06,3.46,15518,56375,0.275,1.906,-7.5,QC,bb
9,9,20250805-COL-12,q2,q2,220.59,3.46,760371,28895,26.3,195.64,-11.3,QC,bb
10,10,20250802-hormore-50,1075,1075,,3.45,4563,2606,1.75,12.886,,,bb
11,11,20250802-hormore-51,1076,1076,,3.45,10807,7428,1.45,10.683,,,bb
12,12,20250802-hormore-52,1077,1077,,3.45,37730,16941,2.23,16.428,,,bb
13,13,20250802-hormore-53,1079,1079,,3.45,10612,3626,2.93,21.629,,,bb
14,14,20250802-hormore-54,1080,1080,,3.45,24867,17085,1.46,10.687,,,bb
15,15,20250802-hormore-55,1083,1083,,3.45,61135,20760,2.94,21.768,,,bb
16,16,20250802-hormore-56,1084,1084,,3.45,67285,23261,2.89,21.379,,,bb
17,17,20250802-hormore-57,1087,1087,,3.45,43687,19592,2.23,16.448,,,bb
18,18,20250802-hormore-58,1090,1090,,3.45,49456,25100,1.97,14.518,,,bb
19,19,20250802-hormore-59,1092,1092,,3.45,35959,19946,1.8,13.271,,,bb
20,20,20250802-hormore-60,1093,1093,,3.45,27502,13636,2.02,14.864,,,bb
21,21,20250802-hormore-61,1094,1094,,3.45,37937,19722,1.92,14.17,,,bb
22,22,20250802-hormore-62,1095,1095,,3.45,54405,17643,3.08,22.8,,,bb
23,23,20250802-hormore-63,1096,1096,,3.45,81992,22136,3.7,27.416,,,bb
24,24,20250802-hormore-64,1097,1097,,3.45,34519,19964,1.73,12.722,,,bb
25,25,20250803-hormore-1,1098,1098,,3.45,137841,22219,6.2,46.014,,,bb
26,26,20250803-hormore-2,1099,1099,,3.45,73181,20584,3.56,26.31,,,bb
27,27,20250803-hormore-3,1100,1100,,3.45,96516,21498,4.49,33.26,,,bb
28,28,20250803-hormore-4,1102,1102,,3.45,118831,23553,5.05,37.395,,,bb
29,29,20250803-hormore-5,1105,1105,,3.45,60075,20924,2.87,21.219,,,bb
30,30,20250803-hormore-6,1106,1106,,3.45,129698,22427,5.78,42.884,,,bb
31,31,20250803-hormore-7,1107,1107,,3.45,60436,20203,2.99,22.115,,,bb
32,32,20250803-hormore-8,1108,1108,,3.45,88746,20717,4.28,31.729,,,bb
33,33,20250803-hormore-9,1109,1109,,3.45,105200,25568,4.11,30.47,,,bb
34,34,20250803-hormore-10,1111,1111,,3.45,91079,24431,3.73,27.595,,,bb
35,35,20250803-hormore-11,1112,1112,,3.45,61482,17261,3.56,26.359,,,bb
36,36,20250803-hormore-12,1113,1113,,3.45,92495,20898,4.43,32.788,,,bb
37,37,20250803-hormore-13,1116,1116,,3.45,94293,18122,5.2,38.571,,,bb
38,38,20250803-hormore-14,1118,1118,,3.45,48929,15548,3.15,23.271,,,bb
39,39,20250803-hormore-15,1124,1124,,3.45,41245,23170,1.78,13.102,,,bb
40,40,20250803-hormore-16,1125,1125,,3.45,81062,25525,3.18,23.486,,,bb
41,41,20250803-hormore-17,1134,1134,,3.45,85358,23082,3.7,27.371,,,bb
42,42,20250803-hormore-18,1135,1135,,3.45,73859,19885,3.71,27.493,,,bb
43,43,20250804-hormore-1,1137,1137,,3.45,101053,21338,4.74,35.092,,,bb
44,44,20250804-hormore-2,1138,1138,,3.45,38791,23015,1.69,12.398,,,bb
45,45,20250804-hormore-3,1141,1141,,3.45,40290,20967,1.92,14.155,,,bb
46,46,20250804-hormore-4,1142,1142,,3.44,111090,20312,5.47,40.549,,,bb
47,47,20250804-hormore-5,1143,1143,,3.45,100071,19946,5.02,37.186,,,bb
48,48,20250804-hormore-6,1144,1144,,3.45,66689,16884,3.95,29.245,,,bb
49,49,20250804-hormore-7,1146,1146,,3.45,101943,26363,3.87,28.628,,,bb
50,50,20250804-hormore-8,1038,1038,,3.44,60947,18449,3.3,24.437,,,bb
51,51,20250804-hormore-9,1149,1149,,3.45,46097,21217,2.17,16.023,,,bb
52,52,20250804-hormore-10,1154,1154,,3.45,73178,18717,3.91,28.947,,,bb
53,53,20250804-hormore-11,1156,1156,,3.45,89913,18621,4.83,35.784,,,bb
54,54,20250804-hormore-12,1162,1162,,3.44,107982,27303,3.95,29.283,,,bb
55,55,20250804-hormore-13,1165,1165,,3.44,22262,22345,0.996,7.271,,,bb
56,56,20250804-hormore-14,1166,1166,,3.45,96733,20965,4.61,34.187,,,bb
57,57,20250804-hormore-15,1167,1167,,3.45,89892,28952,3.1,22.959,,,bb
58,58,20250804-hormore-16,1168,1168,,3.45,69954,18862,3.71,27.452,,,bb
59,59,20250804-hormore-17,1169,1169,,3.44,94135,24965,3.77,27.912,,,bb
60,60,20250804-hormore-18,1170,1170,,3.44,70433,20732,3.4,25.135,,,bb
61,61,20250804-hormore-19,1172,1172,,3.45,86285,19778,4.36,32.316,,,bb
62,62,20250804-hormore-20,1173,1173,,3.45,51734,23743,2.18,16.07,,,bb
63,63,20250804-hormore-21,1175,1175,,3.44,92129,25598,3.6,26.635,,,bb
64,64,20250804-hormore-22,1177,1177,,3.44,111000,23977,4.63,34.301,,,bb
65,65,20250804-hormore-23,1178,1178,,3.44,105745,24541,4.31,31.916,,,bb
66,66,20250804-hormore-24,1180,1180,,3.44,74509,25295,2.95,21.773,,,bb
67,67,20250804-hormore-25,1181,1181,,3.44,41484,19307,2.15,15.844,,,bb
68,68,20250804-hormore-26,1182,1182,,3.44,70115,16496,4.25,31.482,,,bb
69,69,20250804-hormore-27,1185,1185,,3.44,150727,25142,5.99,44.46,,,bb
70,70,20250804-hormore-28,1188,1188,,3.44,41174,21033,1.96,14.423,,,bb
71,71,20250804-hormore-29,1189,1189,,3.44,76594,18534,4.13,30.605,,,bb
72,72,20250804-hormore-30,1190,1190,,3.45,118747,18127,6.55,48.597,,,MM
73,73,20250804-hormore-31,1195,1195,,3.45,62368,17651,3.53,26.146,,,bb
74,74,20250804-hormore-32,1196,1196,,3.45,38134,21093,1.81,13.309,,,bb
75,75,20250804-hormore-33,1202,1202,,3.45,31084,21153,1.47,10.791,,,bb
76,76,20250804-hormore-34,1205,1205,,3.44,42931,22573,1.9,14.008,,,bb
77,77,20250804-hormore-35,1206,1206,,3.44,81682,21573,3.79,28.029,,,bb
78,78,20250804-hormore-36,1207,1207,,3.44,35824,20245,1.77,13.024,,,bb
79,79,20250804-hormore-37,1208,1208,,3.44,62054,21924,2.83,20.917,,,bb
80,80,20250804-hormore-38,1209,1209,,3.45,47835,20884,2.29,16.899,,,bb
81,81,20250804-hormore-39,1210,1210,,3.44,46367,19215,2.41,17.812,,,bb
82,82,20250804-hormore-40,1212,1212,,3.44,49098,23761,2.07,15.232,,,bb
83,83,20250804-hormore-41,1214,1214,,3.44,54880,16351,3.36,24.829,,,bb
84,84,20250804-hormore-42,1216,1216,,3.44,55606,20345,2.73,20.193,,,bb
85,85,20250804-hormore-43,1217,1217,,3.44,37567,14029,2.68,19.781,,,bb
86,86,20250804-hormore-44,1218,1218,,3.44,44803,12495,3.59,26.535,,,bb
87,87,20250804-hormore-45,1221,1221,,3.44,33357,20648,1.62,11.878,,,bb
88,88,20250805-hormore-1,1222,1222,,3.44,33584,15074,2.23,16.434,,,bb
89,89,20250805-hormore-2,1223,1223,,3.44,57705,21120,2.73,20.186,,,bb
90,90,20250805-hormore-3,1224,1224,,3.44,55388,17082,3.24,23.983,,,bb
91,91,20250805-hormore-4,1226,1226,,3.44,26711,15401,1.73,12.762,,,bb
92,92,20250805-hormore-5,1227,1227,,3.44,71190,18544,3.84,28.42,,,bb
93,93,20250805-hormore-6,1228,1228,,3.44,52013,19560,2.66,19.642,,,bb
94,94,20250805-hormore-7,1231,1231,,3.44,78645,20512,3.83,28.384,,,bb
95,95,20250804-hormore-8,1038,1038,,3.44,60947,18449,3.3,24.437,,,bb
,,,,,,,,,,,,,
Compound 6:  Aldosterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.015,3.04,1645,38000,0.0433,0.015,1.6,Standard,MM
2,2,20250805-COL-05,s2,s2,0.03,3.02,4097,49607,0.0826,0.029,-3.6,Standard,bb
3,3,20250805-COL-06,s3,s3,0.075,3.02,11319,50879,0.222,0.078,3.5,Standard,bb
4,4,20250805-COL-07,s4,s4,0.15,3.02,18933,46875,0.404,0.141,-6.2,Standard,bb
5,5,20250805-COL-08,s5,s5,0.3,3.02,41027,46864,0.875,0.305,1.6,Standard,bb
6,6,20250805-COL-09,s6,s6,0.75,3.02,97653,46460,2.1,0.731,-2.5,Standard,bb
7,7,20250805-COL-10,s7,s7,1.5,3.03,190187,41792,4.55,1.584,5.6,Standard,bb
8,8,20250805-COL-11,q1,q1,0.052,3.02,6702,48655,0.138,0.048,-8.4,QC,bb
9,9,20250805-COL-12,q2,q2,1.125,3.03,144853,44763,3.24,1.126,0.1,QC,bb
10,10,20250802-hormore-50,1075,1075,,3.01,1378,18425,0.0748,0.026,,,bb
11,11,20250802-hormore-51,1076,1076,,3.01,154,17194,0.00895,0.003,,,bb
12,12,20250802-hormore-52,1077,1077,,3.02,1996,20449,0.0976,0.034,,,bb
13,13,20250802-hormore-53,1079,1079,,3.02,345,11359,0.0304,0.011,,,bb
14,14,20250802-hormore-54,1080,1080,,3.02,7318,18176,0.403,0.14,,,bb
15,15,20250802-hormore-55,1083,1083,,3.02,15409,20356,0.757,0.264,,,bb
16,16,20250802-hormore-56,1084,1084,,3.02,11917,22217,0.536,0.187,,,bb
17,17,20250802-hormore-57,1087,1087,,3.02,8664,20364,0.425,0.148,,,bb
18,18,20250802-hormore-58,1090,1090,,3.02,4448,23403,0.19,0.066,,,bb
19,19,20250802-hormore-59,1092,1092,,3.02,3623,21014,0.172,0.06,,,bb
20,20,20250802-hormore-60,1093,1093,,3.02,4744,15946,0.298,0.104,,,bb
21,21,20250802-hormore-61,1094,1094,,3.02,2014,20170,0.0998,0.035,,,bb
22,22,20250802-hormore-62,1095,1095,,3.01,4328,17927,0.241,0.084,,,bb
23,23,20250802-hormore-63,1096,1096,,3.01,1365,21839,0.0625,0.022,,,bb
24,24,20250802-hormore-64,1097,1097,,3.02,12130,20296,0.598,0.208,,,bb
25,25,20250803-hormore-1,1098,1098,,3.02,2000,22941,0.0872,0.031,,,bb
26,26,20250803-hormore-2,1099,1099,,3.01,1638,20267,0.0808,0.028,,,bb
27,27,20250803-hormore-3,1100,1100,,3.02,4925,21850,0.225,0.079,,,bb
28,28,20250803-hormore-4,1102,1102,,3.02,4234,23019,0.184,0.064,,,bb
29,29,20250803-hormore-5,1105,1105,,3.02,410,20597,0.0199,0.007,,,bb
30,30,20250803-hormore-6,1106,1106,,3.02,7537,22417,0.336,0.117,,,bb
31,31,20250803-hormore-7,1107,1107,,3.02,5614,19675,0.285,0.099,,,bb
32,32,20250803-hormore-8,1108,1108,,3.03,3779,19960,0.189,0.066,,,bb
33,33,20250803-hormore-9,1109,1109,,3.02,12266,22718,0.54,0.188,,,bb
34,34,20250803-hormore-10,1111,1111,,3.02,2315,23680,0.0978,0.034,,,bb
35,35,20250803-hormore-11,1112,1112,,3.01,1975,16294,0.121,0.042,,,bb
36,36,20250803-hormore-12,1113,1113,,3.02,2608,21882,0.119,0.042,,,bb
37,37,20250803-hormore-13,1116,1116,,3.01,10410,18804,0.554,0.193,,,bb
38,38,20250803-hormore-14,1118,1118,,3.02,582,15068,0.0386,0.014,,,bb
39,39,20250803-hormore-15,1124,1124,,3.02,5096,22956,0.222,0.077,,,bb
40,40,20250803-hormore-16,1125,1125,,3.02,2703,21883,0.124,0.043,,,bb
41,41,20250803-hormore-17,1134,1134,,3.02,2894,22915,0.126,0.044,,,bb
42,42,20250803-hormore-18,1135,1135,,3.02,1273,19223,0.0662,0.023,,,bb
43,43,20250804-hormore-1,1137,1137,,3.02,7700,21577,0.357,0.124,,,bb
44,44,20250804-hormore-2,1138,1138,,3.03,1153,22081,0.0522,0.018,,,bb
45,45,20250804-hormore-3,1141,1141,,3.02,2453,19056,0.129,0.045,,,bb
46,46,20250804-hormore-4,1142,1142,,3.02,6015,21400,0.281,0.098,,,bb
47,47,20250804-hormore-5,1143,1143,,3.01,7535,21019,0.359,0.125,,,bb
48,48,20250804-hormore-6,1144,1144,,3.02,12002,18209,0.659,0.23,,,bb
49,49,20250804-hormore-7,1146,1146,,3.01,6745,23765,0.284,0.099,,,bb
50,50,20250804-hormore-8,1038,1038,,3.01,98,16982,0.00577,0.002,,,bb
51,51,20250804-hormore-9,1149,1149,,3.02,1050,19645,0.0534,0.019,,,bb
52,52,20250804-hormore-10,1154,1154,,3.02,7997,18875,0.424,0.148,,,bb
53,53,20250804-hormore-11,1156,1156,,3.01,12711,21666,0.587,0.204,,,bb
54,54,20250804-hormore-12,1162,1162,,3.02,22848,27468,0.832,0.29,,,MM
55,55,20250804-hormore-13,1165,1165,,3.01,1576,22001,0.0716,0.025,,,bb
56,56,20250804-hormore-14,1166,1166,,3.02,4756,20505,0.232,0.081,,,bb
57,57,20250804-hormore-15,1167,1167,,3.01,657,26681,0.0246,0.009,,,bb
58,58,20250804-hormore-16,1168,1168,,3.01,9132,18487,0.494,0.172,,,bb
59,59,20250804-hormore-17,1169,1169,,3.02,2789,26201,0.106,0.037,,,bb
60,60,20250804-hormore-18,1170,1170,,3.01,1526,20471,0.0746,0.026,,,bb
61,61,20250804-hormore-19,1172,1172,,3.02,5514,19157,0.288,0.1,,,bb
62,62,20250804-hormore-20,1173,1173,,3.01,5226,22476,0.233,0.081,,,bb
63,63,20250804-hormore-21,1175,1175,,3.01,4316,25576,0.169,0.059,,,bb
64,64,20250804-hormore-22,1177,1177,,3.01,1987,23691,0.0839,0.029,,,bb
65,65,20250804-hormore-23,1178,1178,,3.01,4494,25527,0.176,0.061,,,bb
66,66,20250804-hormore-24,1180,1180,,3.01,15767,26516,0.595,0.207,,,bb
67,67,20250804-hormore-25,1181,1181,,3.01,8535,18489,0.462,0.161,,,bb
68,68,20250804-hormore-26,1182,1182,,3,4568,16528,0.276,0.096,,,bb
69,69,20250804-hormore-27,1185,1185,,3.01,11884,24872,0.478,0.166,,,bb
70,70,20250804-hormore-28,1188,1188,,3.01,26428,20428,1.29,0.45,,,bb
71,71,20250804-hormore-29,1189,1189,,3.01,434,17890,0.0243,0.009,,,bb
72,72,20250804-hormore-30,1190,1190,,3,3282,22236,0.148,0.052,,,bb
73,73,20250804-hormore-31,1195,1195,,3.02,14939,16488,0.906,0.315,,,bb
74,74,20250804-hormore-32,1196,1196,,3.01,4576,19441,0.235,0.082,,,bb
75,75,20250804-hormore-33,1202,1202,,3.01,2278,19581,0.116,0.041,,,bb
76,76,20250804-hormore-34,1205,1205,,3.01,7783,20761,0.375,0.131,,,bb
77,77,20250804-hormore-35,1206,1206,,3.01,2322,19594,0.119,0.041,,,bb
78,78,20250804-hormore-36,1207,1207,,3.01,1406,19536,0.072,0.025,,,bb
79,79,20250804-hormore-37,1208,1208,,3.03,174,21181,0.00821,0.003,,,MM
80,80,20250804-hormore-38,1209,1209,,3.01,1044,20219,0.0516,0.018,,,bb
81,81,20250804-hormore-39,1210,1210,,3.01,2488,18045,0.138,0.048,,,bb
82,82,20250804-hormore-40,1212,1212,,3.01,663,22777,0.0291,0.01,,,bb
83,83,20250804-hormore-41,1214,1214,,3.01,1982,17375,0.114,0.04,,,bb
84,84,20250804-hormore-42,1216,1216,,3.01,5610,20427,0.275,0.096,,,bb
85,85,20250804-hormore-43,1217,1217,,3.02,2977,14348,0.207,0.072,,,bb
86,86,20250804-hormore-44,1218,1218,,3.01,8196,13378,0.613,0.213,,,bb
87,87,20250804-hormore-45,1221,1221,,3.01,50,19562,0.00257,0.001,,,MM
88,88,20250805-hormore-1,1222,1222,,3.01,3655,14824,0.247,0.086,,,bb
89,89,20250805-hormore-2,1223,1223,,3,7439,19288,0.386,0.134,,,bb
90,90,20250805-hormore-3,1224,1224,,3.01,4427,15839,0.279,0.097,,,bb
91,91,20250805-hormore-4,1226,1226,,3,2309,15501,0.149,0.052,,,bb
92,92,20250805-hormore-5,1227,1227,,3.01,1122,18375,0.0611,0.021,,,bb
93,93,20250805-hormore-6,1228,1228,,3.01,1894,18126,0.104,0.037,,,bb
94,94,20250805-hormore-7,1231,1231,,3,977,19421,0.0503,0.018,,,bb
95,95,20250804-hormore-8,1038,1038,,3.01,98,16982,0.00577,0.002,,,bb
,,,,,,,,,,,,,
Compound 7:  Cortisol,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.5,3.86,968,658808,0.00147,0.465,-7,Standard,bb
2,2,20250805-COL-05,s2,s2,1,3.85,3191,850319,0.00375,1.131,13.1,Standard,bb
3,3,20250805-COL-06,s3,s3,5,3.84,14029,793269,0.0177,5.195,3.9,Standard,bb
4,4,20250805-COL-07,s4,s4,20,3.84,47061,659108,0.0714,20.863,4.3,Standard,bb
5,5,20250805-COL-08,s5,s5,100,3.84,162031,513951,0.315,91.994,-8,Standard,bb
6,6,20250805-COL-09,s6,s6,200,3.84,279688,411693,0.679,198.194,-0.9,Standard,bb
7,7,20250805-COL-10,s7,s7,500,3.84,499786,308273,1.62,472.926,-5.4,Standard,bb
8,8,20250805-COL-11,q1,q1,1.75,3.85,5108,855640,0.00597,1.778,1.6,QC,bb
9,9,20250805-COL-12,q2,q2,375,3.85,404314,340920,1.19,345.958,-7.7,QC,bb
10,10,20250802-hormore-50,1075,1075,,3.85,1118,7221,0.155,45.207,,,bb
11,11,20250802-hormore-51,1076,1076,,3.84,2932,35955,0.0815,23.822,,,bb
12,12,20250802-hormore-52,1077,1077,,3.83,12773,154633,0.0826,24.13,,,bb
13,13,20250802-hormore-53,1079,1079,,3.84,2722,47749,0.057,16.667,,,bb
14,14,20250802-hormore-54,1080,1080,,3.83,7964,168809,0.0472,13.797,,,bb
15,15,20250802-hormore-55,1083,1083,,3.84,19426,268873,0.0722,21.11,,,bb
16,16,20250802-hormore-56,1084,1084,,3.84,27285,329606,0.0828,24.182,,,bb
17,17,20250802-hormore-57,1087,1087,,3.83,24767,290911,0.0851,24.869,,,bb
18,18,20250802-hormore-58,1090,1090,,3.84,36141,320028,0.113,32.977,,,bb
19,19,20250802-hormore-59,1092,1092,,3.84,24142,255544,0.0945,27.593,,,bb
20,20,20250802-hormore-60,1093,1093,,3.83,6038,184497,0.0327,9.583,,,bb
21,21,20250802-hormore-61,1094,1094,,3.84,17316,285286,0.0607,17.741,,,bb
22,22,20250802-hormore-62,1095,1095,,3.83,19561,249570,0.0784,22.899,,,bb
23,23,20250802-hormore-63,1096,1096,,3.83,48151,277123,0.174,50.717,,,bb
24,24,20250802-hormore-64,1097,1097,,3.84,11609,290767,0.0399,11.683,,,bb
25,25,20250803-hormore-1,1098,1098,,3.84,55950,295750,0.189,55.217,,,bb
26,26,20250803-hormore-2,1099,1099,,3.83,37433,294320,0.127,37.134,,,bb
27,27,20250803-hormore-3,1100,1100,,3.83,70321,276877,0.254,74.118,,,bb
28,28,20250803-hormore-4,1102,1102,,3.83,39489,321695,0.123,35.841,,,bb
29,29,20250803-hormore-5,1105,1105,,3.84,18843,311392,0.0605,17.687,,,bb
30,30,20250803-hormore-6,1106,1106,,3.84,51298,284760,0.18,52.581,,,bb
31,31,20250803-hormore-7,1107,1107,,3.84,35602,277285,0.128,37.487,,,bb
32,32,20250803-hormore-8,1108,1108,,3.84,37546,254133,0.148,43.131,,,bb
33,33,20250803-hormore-9,1109,1109,,3.84,45533,287306,0.158,46.263,,,bb
34,34,20250803-hormore-10,1111,1111,,3.84,29226,319542,0.0915,26.714,,,bb
35,35,20250803-hormore-11,1112,1112,,3.83,25596,254015,0.101,29.428,,,bb
36,36,20250803-hormore-12,1113,1113,,3.83,66679,273674,0.244,71.103,,,bb
37,37,20250803-hormore-13,1116,1116,,3.83,31062,248461,0.125,36.502,,,bb
38,38,20250803-hormore-14,1118,1118,,3.83,16687,211993,0.0787,22.996,,,bb
39,39,20250803-hormore-15,1124,1124,,3.83,26707,324598,0.0823,24.035,,,bb
40,40,20250803-hormore-16,1125,1125,,3.83,64603,278358,0.232,67.732,,,bb
