Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:38:27 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  Melatonin,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
14,14,20250802-hormore-54,1080,1080,,,,12578,,,,,
15,15,20250802-hormore-55,1083,1083,,7.15,96,14300,0.0067,0.029,,,MM
16,16,20250802-hormore-56,1084,1084,,,,13909,,,,,
17,17,20250802-hormore-57,1087,1087,,,,13222,,,,,
18,18,20250802-hormore-58,1090,1090,,,,15423,,,,,
19,19,20250802-hormore-59,1092,1092,,,,14650,,,,,
20,20,20250802-hormore-60,1093,1093,,7.16,252,13966,0.0181,0.078,,,bb
21,21,20250802-hormore-61,1094,1094,,,,15480,,,,,
22,22,20250802-hormore-62,1095,1095,,7.16,280,13039,0.0215,0.093,,,bb
23,23,20250802-hormore-63,1096,1096,,,,14540,,,,,
24,24,20250802-hormore-64,1097,1097,,7.16,174,14540,0.0119,0.052,,,bb
25,25,20250803-hormore-1,1098,1098,,7.16,162,14234,0.0114,0.049,,,bb
26,26,20250803-hormore-2,1099,1099,,,,15492,,,,,
27,27,20250803-hormore-3,1100,1100,,7.17,1034,15660,0.066,0.287,,,bb
28,28,20250803-hormore-4,1102,1102,,7.17,139,15002,0.00923,0.04,,,bb
29,29,20250803-hormore-5,1105,1105,,7.16,217,14894,0.0146,0.063,,,bb
30,30,20250803-hormore-6,1106,1106,,,,15245,,,,,
31,31,20250803-hormore-7,1107,1107,,,,13813,,,,,
32,32,20250803-hormore-8,1108,1108,,,,14282,,,,,
33,33,20250803-hormore-9,1109,1109,,,,15624,,,,,
34,34,20250803-hormore-10,1111,1111,,7.19,2953,14685,0.201,0.876,,,bb
35,35,20250803-hormore-11,1112,1112,,7.18,165,13179,0.0125,0.054,,,bb
36,36,20250803-hormore-12,1113,1113,,7.17,693,14324,0.0484,0.21,,,bb
37,37,20250803-hormore-13,1116,1116,,,,14473,,,,,
38,38,20250803-hormore-14,1118,1118,,7.16,827,12529,0.066,0.287,,,bb
39,39,20250803-hormore-15,1124,1124,,,,14165,,,,,
40,40,20250803-hormore-16,1125,1125,,,,13522,,,,,
41,41,20250803-hormore-17,1134,1134,,7.17,282,12885,0.0219,0.095,,,bb
42,42,20250803-hormore-18,1135,1135,,,,16224,,,,,
43,43,20250804-hormore-1,1137,1137,,,,16521,,,,,
44,44,20250804-hormore-2,1138,1138,,,,14221,,,,,
45,45,20250804-hormore-3,1141,1141,,,,16449,,,,,
46,46,20250804-hormore-4,1142,1142,,,,12982,,,,,
47,47,20250804-hormore-5,1143,1143,,7.17,413,16218,0.0255,0.111,,,bb
48,48,20250804-hormore-6,1144,1144,,7.16,454,15207,0.0299,0.13,,,bb
49,49,20250804-hormore-7,1146,1146,,,,16016,,,,,
50,50,20250804-hormore-8,1038,1038,,7.15,2450,15167,0.162,0.704,,,bb
51,51,20250804-hormore-9,1149,1149,,7.17,581,14665,0.0396,0.172,,,bb
52,52,20250804-hormore-10,1154,1154,,7.16,113,15209,0.00741,0.032,,,MM
53,53,20250804-hormore-11,1156,1156,,7.18,20,18559,0.00109,0.004,,,bb
54,54,20250804-hormore-12,1162,1162,,7.16,430,18226,0.0236,0.102,,,bb
55,55,20250804-hormore-13,1165,1165,,,,15003,,,,,
56,56,20250804-hormore-14,1166,1166,,,,15922,,,,,
57,57,20250804-hormore-15,1167,1167,,7.16,29,16612,0.00172,0.007,,,MM
58,58,20250804-hormore-16,1168,1168,,7.15,722,17261,0.0418,0.182,,,bb
59,59,20250804-hormore-17,1169,1169,,7.17,313,18645,0.0168,0.073,,,bb
60,60,20250804-hormore-18,1170,1170,,,,16740,,,,,
61,61,20250804-hormore-19,1172,1172,,7.16,70,16702,0.00417,0.018,,,MM
62,62,20250804-hormore-20,1173,1173,,,,16370,,,,,
63,63,20250804-hormore-21,1175,1175,,,,15308,,,,,
64,64,20250804-hormore-22,1177,1177,,7.15,340,16359,0.0208,0.09,,,bb
65,65,20250804-hormore-23,1178,1178,,,,17143,,,,,
66,66,20250804-hormore-24,1180,1180,,7.15,1070,18545,0.0577,0.251,,,bb
67,67,20250804-hormore-25,1181,1181,,7.15,726,16919,0.0429,0.187,,,bb
68,68,20250804-hormore-26,1182,1182,,7.16,466,16219,0.0287,0.125,,,bb
69,69,20250804-hormore-27,1185,1185,,,,17053,,,,,
70,70,20250804-hormore-28,1188,1188,,,,13248,,,,,
71,71,20250804-hormore-29,1189,1189,,7.17,9,17224,0.000546,0.002,,,bb
72,72,20250804-hormore-30,1190,1190,,7.16,464,16120,0.0288,0.125,,,bb
73,73,20250804-hormore-31,1195,1195,,,,12985,,,,,
74,74,20250804-hormore-32,1196,1196,,7.16,449,12979,0.0346,0.15,,,bb
75,75,20250804-hormore-33,1202,1202,,7.16,792,16200,0.0489,0.212,,,bb
76,76,20250804-hormore-34,1205,1205,,7.17,244,15585,0.0157,0.068,,,bb
77,77,20250804-hormore-35,1206,1206,,,,15678,,,,,
78,78,20250804-hormore-36,1207,1207,,7.17,408,14130,0.0289,0.125,,,bb
79,79,20250804-hormore-37,1208,1208,,,,18408,,,,,
80,80,20250804-hormore-38,1209,1209,,7.16,1423,15985,0.089,0.388,,,bb
81,81,20250804-hormore-39,1210,1210,,7.17,166,16071,0.0104,0.045,,,bb
82,82,20250804-hormore-40,1212,1212,,,,16457,,,,,
83,83,20250804-hormore-41,1214,1214,,,,14029,,,,,
84,84,20250804-hormore-42,1216,1216,,7.17,179,12480,0.0143,0.062,,,bb
85,85,20250804-hormore-43,1217,1217,,7.15,264,16197,0.0163,0.071,,,bb
86,86,20250804-hormore-44,1218,1218,,7.16,805,16177,0.0498,0.216,,,bb
87,87,20250804-hormore-45,1221,1221,,,,15264,,,,,
88,88,20250805-hormore-1,1222,1222,,7.15,472,19265,0.0245,0.106,,,bb
89,89,20250805-hormore-2,1223,1223,,7.15,435,15762,0.0276,0.12,,,bb
90,90,20250805-hormore-3,1224,1224,,,,12996,,,,,
91,91,20250805-hormore-4,1226,1226,,,,14053,,,,,
92,92,20250805-hormore-5,1227,1227,,7.15,463,14034,0.033,0.143,,,bb
93,93,20250805-hormore-6,1228,1228,,,,15570,,,,,
94,94,20250805-hormore-7,1231,1231,,7.15,71,15528,0.00456,0.019,,,MM
95,95,20250804-hormore-8,1038,1038,,7.15,2450,15167,0.162,0.704,,,bb
,,,,,,,,,,,,,
Compound 5:  Androstenedione,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.02,5.5,2057,90508,0.0227,0.02,0.5,Standard,bb
2,2,20250805-COL-05,s2,s2,0.04,5.49,4377,109972,0.0398,0.039,-2.1,Standard,bb
3,3,20250805-COL-06,s3,s3,0.22,5.49,22945,109023,0.21,0.23,4.5,Standard,bb
4,4,20250805-COL-07,s4,s4,0.89,5.48,96917,112567,0.861,0.957,7.5,Standard,bb
5,5,20250805-COL-08,s5,s5,4.44,5.49,440703,114179,3.86,4.308,-3,Standard,bb
6,6,20250805-COL-09,s6,s6,8.89,5.49,882707,111103,7.94,8.873,-0.2,Standard,bb
7,7,20250805-COL-10,s7,s7,22.22,5.49,1996328,108238,18.4,20.606,-7.3,Standard,bb
8,8,20250805-COL-11,q1,q1,0.08,5.49,8454,117449,0.072,0.075,-6.1,QC,bb
9,9,20250805-COL-12,q2,q2,16.67,5.5,1398249,104765,13.3,14.91,-10.6,QC,bb
10,10,20250802-hormore-50,1075,1075,,5.48,168,1030,0.163,0.177,,,bb
11,11,20250802-hormore-51,1076,1076,,5.49,430,4043,0.106,0.113,,,bb
12,12,20250802-hormore-52,1077,1077,,5.48,3941,6905,0.571,0.633,,,bb
13,13,20250802-hormore-53,1079,1079,,5.49,7314,6397,1.14,1.272,,,bb
14,14,20250802-hormore-54,1080,1080,,5.48,2398,10861,0.221,0.241,,,bb
15,15,20250802-hormore-55,1083,1083,,5.49,1442,15033,0.0959,0.102,,,bb
16,16,20250802-hormore-56,1084,1084,,5.48,4952,23047,0.215,0.235,,,bb
17,17,20250802-hormore-57,1087,1087,,5.48,7040,20964,0.336,0.37,,,bb
18,18,20250802-hormore-58,1090,1090,,5.48,3597,21889,0.164,0.178,,,bb
19,19,20250802-hormore-59,1092,1092,,5.49,10991,16895,0.651,0.722,,,bb
20,20,20250802-hormore-60,1093,1093,,5.48,6238,12640,0.493,0.546,,,bb
21,21,20250802-hormore-61,1094,1094,,5.49,4841,17289,0.28,0.308,,,bb
22,22,20250802-hormore-62,1095,1095,,5.48,11099,16202,0.685,0.76,,,bb
23,23,20250802-hormore-63,1096,1096,,5.48,6605,20299,0.325,0.358,,,bb
24,24,20250802-hormore-64,1097,1097,,5.48,5955,18481,0.322,0.355,,,bb
25,25,20250803-hormore-1,1098,1098,,5.48,8755,22265,0.393,0.434,,,bb
26,26,20250803-hormore-2,1099,1099,,5.48,11378,18126,0.628,0.696,,,bb
27,27,20250803-hormore-3,1100,1100,,5.48,34113,27991,1.22,1.357,,,MM
28,28,20250803-hormore-4,1102,1102,,5.48,11484,31004,0.37,0.409,,,bb
29,29,20250803-hormore-5,1105,1105,,5.48,6447,17049,0.378,0.417,,,bb
30,30,20250803-hormore-6,1106,1106,,5.48,20087,47614,0.422,0.466,,,bb
31,31,20250803-hormore-7,1107,1107,,5.49,4746,21468,0.221,0.242,,,bb
32,32,20250803-hormore-8,1108,1108,,5.48,10819,20888,0.518,0.574,,,bb
33,33,20250803-hormore-9,1109,1109,,5.48,4692,30542,0.154,0.166,,,bb
34,34,20250803-hormore-10,1111,1111,,5.48,16676,47973,0.348,0.383,,,bb
35,35,20250803-hormore-11,1112,1112,,5.48,1705,13149,0.13,0.14,,,bb
36,36,20250803-hormore-12,1113,1113,,5.48,24408,20786,1.17,1.307,,,bb
37,37,20250803-hormore-13,1116,1116,,5.48,9295,16476,0.564,0.625,,,bb
38,38,20250803-hormore-14,1118,1118,,5.48,56366,33832,1.67,1.857,,,bb
39,39,20250803-hormore-15,1124,1124,,5.48,923,23494,0.0393,0.039,,,bb
40,40,20250803-hormore-16,1125,1125,,5.48,15147,46016,0.329,0.363,,,bb
41,41,20250803-hormore-17,1134,1134,,5.48,9479,30316,0.313,0.344,,,bb
42,42,20250803-hormore-18,1135,1135,,5.48,4152,18780,0.221,0.242,,,bb
43,43,20250804-hormore-1,1137,1137,,5.48,18278,23876,0.766,0.85,,,bb
44,44,20250804-hormore-2,1138,1138,,5.48,4908,19766,0.248,0.272,,,bb
45,45,20250804-hormore-3,1141,1141,,5.48,2369,20416,0.116,0.124,,,bb
46,46,20250804-hormore-4,1142,1142,,5.48,30658,19009,1.61,1.797,,,MM
47,47,20250804-hormore-5,1143,1143,,5.48,12836,16808,0.764,0.848,,,bb
48,48,20250804-hormore-6,1144,1144,,5.48,23038,32169,0.716,0.795,,,bb
49,49,20250804-hormore-7,1146,1146,,5.47,36684,41960,0.874,0.972,,,bb
50,50,20250804-hormore-8,1038,1038,,5.46,153343,35360,4.34,4.841,,,bb
51,51,20250804-hormore-9,1149,1149,,5.48,7241,28814,0.251,0.276,,,bb
52,52,20250804-hormore-10,1154,1154,,5.48,5341,19192,0.278,0.306,,,bb
53,53,20250804-hormore-11,1156,1156,,5.48,13496,51164,0.264,0.289,,,bb
54,54,20250804-hormore-12,1162,1162,,5.48,25041,27851,0.899,0.999,,,bb
55,55,20250804-hormore-13,1165,1165,,5.5,195,27600,0.00706,0.003,,,MM
56,56,20250804-hormore-14,1166,1166,,5.48,8836,20141,0.439,0.485,,,bb
57,57,20250804-hormore-15,1167,1167,,5.48,6641,36239,0.183,0.199,,,bb
58,58,20250804-hormore-16,1168,1168,,5.48,19149,20316,0.943,1.048,,,bb
59,59,20250804-hormore-17,1169,1169,,5.48,13727,28403,0.483,0.535,,,bb
60,60,20250804-hormore-18,1170,1170,,5.48,4783,15432,0.31,0.341,,,bb
61,61,20250804-hormore-19,1172,1172,,5.48,4081,20777,0.196,0.214,,,bb
62,62,20250804-hormore-20,1173,1173,,5.47,4878,47824,0.102,0.109,,,bb
63,63,20250804-hormore-21,1175,1175,,5.47,26436,39701,0.666,0.739,,,bb
64,64,20250804-hormore-22,1177,1177,,5.48,3934,24222,0.162,0.176,,,bb
65,65,20250804-hormore-23,1178,1178,,5.48,11442,33324,0.343,0.378,,,bb
66,66,20250804-hormore-24,1180,1180,,5.47,22881,26008,0.88,0.978,,,bb
67,67,20250804-hormore-25,1181,1181,,5.47,24965,17055,1.46,1.631,,,bb
68,68,20250804-hormore-26,1182,1182,,5.46,21409,25535,0.838,0.932,,,bb
69,69,20250804-hormore-27,1185,1185,,5.47,14392,33798,0.426,0.471,,,bb
70,70,20250804-hormore-28,1188,1188,,5.47,6821,17699,0.385,0.425,,,bb
71,71,20250804-hormore-29,1189,1189,,5.47,20691,16945,1.22,1.359,,,bb
72,72,20250804-hormore-30,1190,1190,,5.48,16698,25977,0.643,0.713,,,bb
73,73,20250804-hormore-31,1195,1195,,5.48,6145,15119,0.406,0.449,,,bb
74,74,20250804-hormore-32,1196,1196,,5.48,9927,22607,0.439,0.485,,,bb
75,75,20250804-hormore-33,1202,1202,,5.48,41107,22977,1.79,1.994,,,MM
76,76,20250804-hormore-34,1205,1205,,5.48,5890,24520,0.24,0.263,,,bb
77,77,20250804-hormore-35,1206,1206,,5.48,1920,20068,0.0957,0.102,,,bb
78,78,20250804-hormore-36,1207,1207,,5.47,9184,17251,0.532,0.59,,,bb
79,79,20250804-hormore-37,1208,1208,,5.47,3154,27278,0.116,0.124,,,bb
80,80,20250804-hormore-38,1209,1209,,5.48,34683,31409,1.1,1.229,,,MM
81,81,20250804-hormore-39,1210,1210,,5.47,3479,22615,0.154,0.167,,,bb
82,82,20250804-hormore-40,1212,1212,,5.47,2872,24562,0.117,0.125,,,bb
83,83,20250804-hormore-41,1214,1214,,5.47,6523,14077,0.463,0.513,,,bb
84,84,20250804-hormore-42,1216,1216,,5.48,11907,32312,0.368,0.406,,,bb
85,85,20250804-hormore-43,1217,1217,,5.47,4412,15472,0.285,0.313,,,bb
86,86,20250804-hormore-44,1218,1218,,5.47,45905,25633,1.79,1.996,,,MM
87,87,20250804-hormore-45,1221,1221,,5.46,6454,26695,0.242,0.265,,,bb
88,88,20250805-hormore-1,1222,1222,,5.47,7791,21735,0.358,0.395,,,bb
89,89,20250805-hormore-2,1223,1223,,5.46,22892,27026,0.847,0.941,,,bb
90,90,20250805-hormore-3,1224,1224,,5.46,15052,15595,0.965,1.073,,,bb
91,91,20250805-hormore-4,1226,1226,,5.47,13438,17407,0.772,0.857,,,bb
92,92,20250805-hormore-5,1227,1227,,5.47,12723,16172,0.787,0.874,,,bb
93,93,20250805-hormore-6,1228,1228,,5.47,10303,15983,0.645,0.715,,,bb
94,94,20250805-hormore-7,1231,1231,,5.46,4750,20655,0.23,0.252,,,bb
95,95,20250804-hormore-8,1038,1038,,5.46,153343,35360,4.34,4.841,,,bb
,,,,,,,,,,,,,
Compound 6:  Epitestosterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.01,6.62,3774,12750,0.296,0.01,-1.4,Standard,bb
2,2,20250805-COL-05,s2,s2,0.02,6.61,8686,13389,0.649,0.021,3.2,Standard,bb
3,3,20250805-COL-06,s3,s3,0.05,6.61,25113,15576,1.61,0.05,0.2,Standard,bb
4,4,20250805-COL-07,s4,s4,0.2,6.61,101384,16669,6.08,0.187,-6.6,Standard,bb
5,5,20250805-COL-08,s5,s5,0.4,6.61,218058,16584,13.1,0.403,0.7,Standard,bb
6,6,20250805-COL-09,s6,s6,1,6.61,513283,15745,32.6,0.998,-0.2,Standard,bb
7,7,20250805-COL-10,s7,s7,2,6.62,967241,14226,68,2.08,4,Standard,bb
8,8,20250805-COL-11,q1,q1,0.035,6.62,18321,16205,1.13,0.035,1.1,QC,bb
9,9,20250805-COL-12,q2,q2,1.5,6.62,673247,14838,45.4,1.388,-7.4,QC,bb
10,10,20250802-hormore-50,1075,1075,,6.61,347,6742,0.0515,0.002,,,bb
11,11,20250802-hormore-51,1076,1076,,6.62,201,7586,0.0265,0.002,,,bb
12,12,20250802-hormore-52,1077,1077,,6.61,1072,7641,0.14,0.005,,,bb
13,13,20250802-hormore-53,1079,1079,,6.61,3786,8211,0.461,0.015,,,bb
14,14,20250802-hormore-54,1080,1080,,6.61,254,9076,0.028,0.002,,,bb
15,15,20250802-hormore-55,1083,1083,,6.61,265,7564,0.035,0.002,,,MM
16,16,20250802-hormore-56,1084,1084,,6.66,249,9015,0.0276,0.002,,,bb
17,17,20250802-hormore-57,1087,1087,,6.61,438,11126,0.0394,0.002,,,bb
18,18,20250802-hormore-58,1090,1090,,6.61,490,8656,0.0566,0.003,,,MM
19,19,20250802-hormore-59,1092,1092,,6.61,551,9330,0.0591,0.003,,,bb
20,20,20250802-hormore-60,1093,1093,,6.61,3510,8736,0.402,0.013,,,bb
21,21,20250802-hormore-61,1094,1094,,6.61,456,8415,0.0542,0.002,,,MM
22,22,20250802-hormore-62,1095,1095,,6.61,1293,8880,0.146,0.005,,,MM
23,23,20250802-hormore-63,1096,1096,,6.62,466,9327,0.0499,0.002,,,MM
24,24,20250802-hormore-64,1097,1097,,6.6,935,10306,0.0907,0.004,,,MM
25,25,20250803-hormore-1,1098,1098,,6.61,3870,10279,0.376,0.012,,,bb
26,26,20250803-hormore-2,1099,1099,,6.61,1285,9012,0.143,0.005,,,MM
27,27,20250803-hormore-3,1100,1100,,6.61,3788,9328,0.406,0.013,,,MM
28,28,20250803-hormore-4,1102,1102,,6.6,452,10502,0.0431,0.002,,,MM
29,29,20250803-hormore-5,1105,1105,,6.61,10410,7856,1.33,0.041,,,bb
30,30,20250803-hormore-6,1106,1106,,6.61,999,10420,0.0959,0.004,,,MM
31,31,20250803-hormore-7,1107,1107,,6.61,815,9596,0.085,0.003,,,MM
32,32,20250803-hormore-8,1108,1108,,6.61,8575,9293,0.923,0.029,,,bb
33,33,20250803-hormore-9,1109,1109,,6.63,64,10363,0.00619,0.001,,,MM
34,34,20250803-hormore-10,1111,1111,,6.61,6346,11017,0.576,0.018,,,bb
35,35,20250803-hormore-11,1112,1112,,6.64,335,9214,0.0364,0.002,,,MM
36,36,20250803-hormore-12,1113,1113,,6.6,6348,10051,0.632,0.02,,,bb
37,37,20250803-hormore-13,1116,1116,,6.61,10630,8749,1.22,0.038,,,bb
38,38,20250803-hormore-14,1118,1118,,6.6,3543,9274,0.382,0.012,,,bb
39,39,20250803-hormore-15,1124,1124,,6.62,112,9974,0.0112,0.001,,,bb
40,40,20250803-hormore-16,1125,1125,,6.61,2803,10628,0.264,0.009,,,bb
41,41,20250803-hormore-17,1134,1134,,6.65,909,12125,0.075,0.003,,,MM
42,42,20250803-hormore-18,1135,1135,,6.61,1618,10359,0.156,0.006,,,bb
43,43,20250804-hormore-1,1137,1137,,6.61,1183,10296,0.115,0.004,,,bb
44,44,20250804-hormore-2,1138,1138,,6.63,549,10166,0.054,0.002,,,MM
45,45,20250804-hormore-3,1141,1141,,6.61,87,10861,0.00797,0.001,,,MM
46,46,20250804-hormore-4,1142,1142,,6.61,3628,8935,0.406,0.013,,,bb
47,47,20250804-hormore-5,1143,1143,,6.6,3479,9180,0.379,0.012,,,bb
48,48,20250804-hormore-6,1144,1144,,6.6,2229,9890,0.225,0.008,,,bb
49,49,20250804-hormore-7,1146,1146,,6.6,3260,12268,0.266,0.009,,,bb
50,50,20250804-hormore-8,1038,1038,,6.59,9406,10426,0.902,0.028,,,bb
51,51,20250804-hormore-9,1149,1149,,6.61,517,9410,0.0549,0.002,,,MM
52,52,20250804-hormore-10,1154,1154,,6.61,749,9567,0.0783,0.003,,,MM
53,53,20250804-hormore-11,1156,1156,,6.61,841,11257,0.0747,0.003,,,bb
54,54,20250804-hormore-12,1162,1162,,6.6,5069,10585,0.479,0.015,,,bb
55,55,20250804-hormore-13,1165,1165,,6.62,141,10689,0.0132,0.001,,,MM
56,56,20250804-hormore-14,1166,1166,,6.59,525,11337,0.0463,0.002,,,MM
57,57,20250804-hormore-15,1167,1167,,6.61,396,10307,0.0384,0.002,,,MM
58,58,20250804-hormore-16,1168,1168,,6.6,3651,9689,0.377,0.012,,,bb
59,59,20250804-hormore-17,1169,1169,,6.61,312,10280,0.0304,0.002,,,MM
60,60,20250804-hormore-18,1170,1170,,6.6,266,10611,0.0251,0.002,,,MM
61,61,20250804-hormore-19,1172,1172,,6.62,614,10497,0.0585,0.003,,,MM
62,62,20250804-hormore-20,1173,1173,,6.61,290,10833,0.0268,0.002,,,bb
63,63,20250804-hormore-21,1175,1175,,6.59,1236,12160,0.102,0.004,,,MM
64,64,20250804-hormore-22,1177,1177,,6.61,93,10073,0.00922,0.001,,,MM
65,65,20250804-hormore-23,1178,1178,,6.61,680,10695,0.0635,0.003,,,bb
66,66,20250804-hormore-24,1180,1180,,6.6,3577,9211,0.388,0.013,,,bb
67,67,20250804-hormore-25,1181,1181,,6.61,3846,8985,0.428,0.014,,,bb
68,68,20250804-hormore-26,1182,1182,,6.6,2868,10324,0.278,0.009,,,bb
69,69,20250804-hormore-27,1185,1185,,6.59,2056,12725,0.162,0.006,,,bb
70,70,20250804-hormore-28,1188,1188,,6.6,213,8927,0.0239,0.002,,,MM
71,71,20250804-hormore-29,1189,1189,,6.6,4884,10078,0.485,0.016,,,bb
72,72,20250804-hormore-30,1190,1190,,6.6,6499,10796,0.602,0.019,,,bb
73,73,20250804-hormore-31,1195,1195,,6.6,529,9585,0.0552,0.003,,,MM
74,74,20250804-hormore-32,1196,1196,,6.6,209,10214,0.0205,0.001,,,MM
75,75,20250804-hormore-33,1202,1202,,6.6,8592,9122,0.942,0.03,,,bb
76,76,20250804-hormore-34,1205,1205,,6.69,3262,9482,0.344,0.011,,,bb
77,77,20250804-hormore-35,1206,1206,,6.61,216,8658,0.025,0.002,,,MM
78,78,20250804-hormore-36,1207,1207,,6.6,712,7801,0.0913,0.004,,,MM
79,79,20250804-hormore-37,1208,1208,,6.62,99,12043,0.0082,0.001,,,MM
80,80,20250804-hormore-38,1209,1209,,6.59,1560,10718,0.146,0.005,,,bb
81,81,20250804-hormore-39,1210,1210,,6.69,2884,8491,0.34,0.011,,,bb
82,82,20250804-hormore-40,1212,1212,,6.6,321,10464,0.0307,0.002,,,MM
83,83,20250804-hormore-41,1214,1214,,6.6,2410,9529,0.253,0.009,,,bb
84,84,20250804-hormore-42,1216,1216,,6.61,1141,9907,0.115,0.004,,,bb
85,85,20250804-hormore-43,1217,1217,,6.6,504,11062,0.0455,0.002,,,bb
86,86,20250804-hormore-44,1218,1218,,6.6,7317,8197,0.893,0.028,,,bb
87,87,20250804-hormore-45,1221,1221,,6.63,128,8385,0.0153,0.001,,,MM
88,88,20250805-hormore-1,1222,1222,,6.59,533,11405,0.0467,0.002,,,bb
89,89,20250805-hormore-2,1223,1223,,6.59,2863,10197,0.281,0.009,,,bb
90,90,20250805-hormore-3,1224,1224,,6.59,1909,10142,0.188,0.007,,,bb
91,91,20250805-hormore-4,1226,1226,,6.6,2342,12289,0.191,0.007,,,bb
92,92,20250805-hormore-5,1227,1227,,6.59,1279,10130,0.126,0.005,,,bb
93,93,20250805-hormore-6,1228,1228,,6.6,2941,8522,0.345,0.011,,,bb
94,94,20250805-hormore-7,1231,1231,,6.69,3666,9328,0.393,0.013,,,bb
95,95,20250804-hormore-8,1038,1038,,6.59,9406,10426,0.902,0.028,,,bb
,,,,,,,,,,,,,
Compound 7:  Tes-total-Testosterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.03,5.95,2016,125567,0.0161,0.031,3.4,Standard,bb
2,2,20250805-COL-05,s2,s2,0.06,5.94,4522,154305,0.0293,0.056,-6.2,Standard,bb
3,3,20250805-COL-06,s3,s3,0.15,5.94,12107,160023,0.0757,0.145,-3.5,Standard,bb
4,4,20250805-COL-07,s4,s4,0.3,5.94,25760,159674,0.161,0.308,2.8,Standard,bb
5,5,20250805-COL-08,s5,s5,1.5,5.94,141703,168154,0.843,1.609,7.2,Standard,bb
6,6,20250805-COL-09,s6,s6,7.5,5.95,648828,163306,3.97,7.583,1.1,Standard,bb
7,7,20250805-COL-10,s7,s7,15,5.94,1201169,160573,7.48,14.277,-4.8,Standard,bb
8,8,20250805-COL-11,q1,q1,0.105,5.95,8792,170126,0.0517,0.099,-5.7,QC,bb
9,9,20250805-COL-12,q2,q2,11.25,5.94,874203,154936,5.64,10.769,-4.3,QC,bb
10,10,20250802-hormore-50,1075,1075,,5.94,902,68614,0.0131,0.025,,,bb
11,11,20250802-hormore-51,1076,1076,,5.94,342,68964,0.00496,0.01,,,bb
12,12,20250802-hormore-52,1077,1077,,5.94,2784,114522,0.0243,0.047,,,bb
13,13,20250802-hormore-53,1079,1079,,5.94,5579,96859,0.0576,0.11,,,bb
14,14,20250802-hormore-54,1080,1080,,5.94,1012,72550,0.0139,0.027,,,bb
15,15,20250802-hormore-55,1083,1083,,5.94,611,150974,0.00405,0.008,,,bb
16,16,20250802-hormore-56,1084,1084,,5.94,1539,145922,0.0105,0.02,,,bb
17,17,20250802-hormore-57,1087,1087,,5.97,1144,44290,0.0258,0.05,,,bb
18,18,20250802-hormore-58,1090,1090,,5.94,1639,173444,0.00945,0.018,,,bb
19,19,20250802-hormore-59,1092,1092,,5.94,4075,144296,0.0282,0.054,,,bb
20,20,20250802-hormore-60,1093,1093,,5.93,2814,69281,0.0406,0.078,,,bb
21,21,20250802-hormore-61,1094,1094,,5.94,2011,155533,0.0129,0.025,,,bb
22,22,20250802-hormore-62,1095,1095,,5.93,3793,92534,0.041,0.079,,,bb
23,23,20250802-hormore-63,1096,1096,,5.94,24389,151511,0.161,0.308,,,bb
24,24,20250802-hormore-64,1097,1097,,5.93,3603,164984,0.0218,0.042,,,bb
25,25,20250803-hormore-1,1098,1098,,5.93,49872,74169,0.672,1.284,,,bb
26,26,20250803-hormore-2,1099,1099,,5.94,6272,161813,0.0388,0.074,,,bb
27,27,20250803-hormore-3,1100,1100,,5.93,8232,162996,0.0505,0.097,,,bb
28,28,20250803-hormore-4,1102,1102,,5.94,53274,183795,0.29,0.554,,,bb
29,29,20250803-hormore-5,1105,1105,,5.94,118369,143289,0.826,1.577,,,bb
30,30,20250803-hormore-6,1106,1106,,5.94,5115,145620,0.0351,0.067,,,bb
31,31,20250803-hormore-7,1107,1107,,5.93,1157,70685,0.0164,0.032,,,bb
32,32,20250803-hormore-8,1108,1108,,5.94,113653,164177,0.692,1.322,,,bb
33,33,20250803-hormore-9,1109,1109,,5.94,6058,165520,0.0366,0.07,,,bb
34,34,20250803-hormore-10,1111,1111,,5.94,140490,144598,0.972,1.855,,,bb
35,35,20250803-hormore-11,1112,1112,,5.94,3949,153859,0.0257,0.049,,,bb
36,36,20250803-hormore-12,1113,1113,,5.93,101176,111340,0.909,1.735,,,bb
37,37,20250803-hormore-13,1116,1116,,5.94,96859,156213,0.62,1.184,,,bb
38,38,20250803-hormore-14,1118,1118,,5.93,10604,130147,0.0815,0.156,,,bb
39,39,20250803-hormore-15,1124,1124,,5.94,273,173705,0.00157,0.003,,,bb
40,40,20250803-hormore-16,1125,1125,,5.93,23193,113867,0.204,0.389,,,bb
